id,doc_id,ref,sent_index,text,metadata_json
fighter-aircraft-integrated-avionics-d1b0c2de5a:summary:S:dea022a3,fighter-aircraft-integrated-avionics-d1b0c2de5a,summary,,"[FIGHTER AIRCRAFT INTEGRATED AVIONICS | Summary | Skills: 1,3,5,7] Isolates malfunctions and repairs and inspects A-10/U-2, F-15, and F-16 integrated avionics systems at organizational levels. Troubleshoots, inspects, removes, installs, repairs, modifies, and operates aircraft avionic systems, components, and associated support equipment. Performs and supervises general aircraft servicing and handling procedures. Related DoD Occupational Subgroup: 195000.","{""doc_id"": ""fighter-aircraft-integrated-avionics-d1b0c2de5a"", ""cem_code"": """", ""afsc_title"": ""FIGHTER AIRCRAFT INTEGRATED AVIONICS"", ""afsc_codes"": [""2A315*"", ""2A335*"", ""2A355*"", ""2A375""], ""afsc_families"": [""2A3""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""1"", ""3"", ""5"", ""7""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
advanced-fighter-aircraft-integrated-avionics-8bd0f39cb2:summary:S:d06ae022,advanced-fighter-aircraft-integrated-avionics-8bd0f39cb2,summary,,"[ADVANCED FIGHTER AIRCRAFT INTEGRATED AVIONICS | Summary | Skills: 1,3,5,7] Maintains F-22, and F-35 avionics and electrical & environmental (A&E) systems at the organizational level.
Troubleshoots, inspects, removes, installs, repairs, modifies, and operates aircraft A&E systems, components, and associated support equipment. Performs and supervises general aircraft servicing and handling procedures. Related DoD Occupational Subgroup: 160200/119800/195000.","{""doc_id"": ""advanced-fighter-aircraft-integrated-avionics-8bd0f39cb2"", ""cem_code"": """", ""afsc_title"": ""ADVANCED FIGHTER AIRCRAFT INTEGRATED AVIONICS"", ""afsc_codes"": [""2A317*"", ""2A337*"", ""2A357*"", ""2A377""], ""afsc_families"": [""2A3""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""1"", ""3"", ""5"", ""7""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
tactical-aircraft-maintenance-716f26ba89:summary:S:c9385505,tactical-aircraft-maintenance-716f26ba89,summary,,"[TACTICAL AIRCRAFT MAINTENANCE | Summary | Skills: 9] Maintains aircraft, support equipment, forms, and records. Performs and supervises flight chief, expediter, crew chief, repair and reclamation, quality assurance, and maintenance support functions. Related DoD Occupational Subgroup: 160000.","{""doc_id"": ""tactical-aircraft-maintenance-716f26ba89"", ""cem_code"": ""2A500"", ""afsc_title"": ""TACTICAL AIRCRAFT MAINTENANCE"", ""afsc_codes"": [""2A590""], ""afsc_families"": [""2A5""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""9""], ""skill_labels"": [""superintendent""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
airlift-special-mission-aircraft-maintenance-superintendent-d4ce73f77b:summary:S:e51ba9dd,airlift-special-mission-aircraft-maintenance-superintendent-d4ce73f77b,summary,,"[AIRLIFT/SPECIAL MISSION AIRCRAFT MAINTENANCE SUPERINTENDENT | Summary | Skills: 1,3,5,7,9] Manages maintenance and staff activities engaged in planning, inspecting, repairing, and servicing airlift; special mission; bomber, intelligence, surveillance, and reconnaissance; and vertical lift aircraft and support equipment (SE). Related DoD Occupational Subgroup: 160000.","{""doc_id"": ""airlift-special-mission-aircraft-maintenance-superintendent-d4ce73f77b"", ""cem_code"": """", ""afsc_title"": ""AIRLIFT/SPECIAL MISSION AIRCRAFT MAINTENANCE SUPERINTENDENT"", ""afsc_codes"": [""2A511*"", ""2A531*"", ""2A551*"", ""2A571"", ""2A590""], ""afsc_families"": [""2A5""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
airlift-special-mission-aircraft-maintenance-4f5bf9d7a2:summary:S:c8af52f6,airlift-special-mission-aircraft-maintenance-4f5bf9d7a2,summary,,"[AIRLIFT/SPECIAL MISSION AIRCRAFT MAINTENANCE | Summary | Skills: ] Maintains aircraft, support equipment, forms, and records. Performs and supervises flight chief, expediter, crew chief, repair and reclamation, quality assurance and maintenance support functions. Related DoD Occupational Subgroup: 160000.","{""doc_id"": ""airlift-special-mission-aircraft-maintenance-4f5bf9d7a2"", ""cem_code"": """", ""afsc_title"": ""AIRLIFT/SPECIAL MISSION AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [], ""skill_labels"": [], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
helicopter-tiltrotor-aircraft-maintenance-854ba5e034:summary:S:12cc75d6,helicopter-tiltrotor-aircraft-maintenance-854ba5e034,summary,,"[HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE | Summary | Skills: ] Maintains helicopter/tiltrotor aircraft, support equipment, forms, and records. Performs and supervises flight chief, expediter, crew chief, quality assurance and maintenance support functions. Related DoD Occupational Subgroup: 160000.","{""doc_id"": ""helicopter-tiltrotor-aircraft-maintenance-854ba5e034"", ""cem_code"": """", ""afsc_title"": ""HELICOPTER/TILTROTOR AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [], ""skill_labels"": [], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
refuel-bomber-aircraft-maintenance-d7fcfc3a41:summary:S:655005ff,refuel-bomber-aircraft-maintenance-d7fcfc3a41,summary,,"[REFUEL/BOMBER AIRCRAFT MAINTENANCE | Summary | Skills: ] Maintains aircraft, support equipment, and forms and records. Performs and supervises flight chief, expediter, crew chief, repair and reclamation, quality assurance, and maintenance support functions. Related DoD Occupational Subgroup: 160000.","{""doc_id"": ""refuel-bomber-aircraft-maintenance-d7fcfc3a41"", ""cem_code"": """", ""afsc_title"": ""REFUEL/BOMBER AIRCRAFT MAINTENANCE"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [], ""skill_labels"": [], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
aircraft-systems-c214838e4d:summary:S:c2d3732a,aircraft-systems-c214838e4d,summary,,"[AIRCRAFT SYSTEMS | Summary | Skills: 1,3,5,7,9] Leads and manages aircraft maintenance functions and activities associated with planning, inspecting, repairing, modifying, and maintaining aircraft systems and subsystems to include common Support Equipment (SE). Related DoD Occupational Subgroups: 110200, 119800160100, 160200, 160300, 170000, and 176000.","{""doc_id"": ""aircraft-systems-c214838e4d"", ""cem_code"": """", ""afsc_title"": ""AIRCRAFT SYSTEMS"", ""afsc_codes"": [""2A611*"", ""2A631*"", ""2A651*"", ""2A671*"", ""2A691""], ""afsc_families"": [""2A6""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
aerospace-propulsion-8a9e5bfaa1:summary:S:9d820e8f,aerospace-propulsion-8a9e5bfaa1,summary,,"[AEROSPACE PROPULSION | Summary | Skills: ] Inspects, maintains, modifies, tests, and repairs propellers, turboprop and turboshaft engines, jet engines, small gas turbine engines, and engine ground support equipment (SE). Manages aerospace propulsion functions and activities. Related DOD Occupational Subgroup: 160100.","{""doc_id"": ""aerospace-propulsion-8a9e5bfaa1"", ""cem_code"": """", ""afsc_title"": ""AEROSPACE PROPULSION"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [], ""skill_labels"": [], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
aerospace-ground-equipment-4d1dcea3af:summary:S:82c71537,aerospace-ground-equipment-4d1dcea3af,summary,,[AEROSPACE GROUND EQUIPMENT | Summary | Skills: 9] Maintains aerospace ground equipment (AGE) to support aircraft systems or subsystems. Manages AGE functions and activities. Related DoD Occupational Subgroup: 160200.,"{""doc_id"": ""aerospace-ground-equipment-4d1dcea3af"", ""cem_code"": """", ""afsc_title"": ""AEROSPACE GROUND EQUIPMENT"", ""afsc_codes"": [""2A690""], ""afsc_families"": [""2A6""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""9""], ""skill_labels"": [""superintendent""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
aircraft-accessories-f90f9bedc1:summary:S:6949f98a,aircraft-accessories-f90f9bedc1,summary,,"[AIRCRAFT ACCESSORIES | Summary | Skills: 1,3,5,7,9] Manages maintenance functions in aircrew egress systems and aircraft fuel, in-flight refueling, hydraulic, electrical, and environmental systems. Related DoD Occupational Subgroup: 160200.","{""doc_id"": ""aircraft-accessories-f90f9bedc1"", ""cem_code"": """", ""afsc_title"": ""AIRCRAFT ACCESSORIES"", ""afsc_codes"": [""2A613"", ""2A633"", ""2A653"", ""2A673"", ""2A690""], ""afsc_families"": [""2A6""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
aircrew-egress-systems-feb3d8b00e:summary:S:637cab2c,aircrew-egress-systems-feb3d8b00e,summary,,"[AIRCREW EGRESS SYSTEMS | Summary | Skills: 1,3,5,7] Maintains aircraft egress systems with ejection seats, canopies, and hatches; explosive components; electro-explosive devices (EED); subsystems; and related support equipment (SE). Related DoD Occupational Subgroup: 160200.","{""doc_id"": ""aircrew-egress-systems-feb3d8b00e"", ""cem_code"": """", ""afsc_title"": ""AIRCREW EGRESS SYSTEMS"", ""afsc_codes"": [""2A614"", ""2A634"", ""2A654"", ""2A674""], ""afsc_families"": [""2A6""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""1"", ""3"", ""5"", ""7""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
aircraft-fuel-systems-061ecdac5b:summary:S:0589fd9e,aircraft-fuel-systems-061ecdac5b,summary,,"[AIRCRAFT FUEL SYSTEMS | Summary | Skills: 1,3,5,7] Removes, repairs, inspects, installs, and modifies aircraft fuel systems including integral fuel tanks, bladder cells, and external tanks. Maintains associated hardware and equipment. Related DoD Occupational Subgroup: 160200.","{""doc_id"": ""aircraft-fuel-systems-061ecdac5b"", ""cem_code"": """", ""afsc_title"": ""AIRCRAFT FUEL SYSTEMS"", ""afsc_codes"": [""2A615"", ""2A635"", ""2A655"", ""2A675""], ""afsc_families"": [""2A6""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""1"", ""3"", ""5"", ""7""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
aircraft-hydraulic-systems-dc5805a472:summary:S:f5bae8bc,aircraft-hydraulic-systems-dc5805a472,summary,,"[AIRCRAFT HYDRAULIC SYSTEMS | Summary | Skills: 1,3,5,7] Troubleshoots, removes, repairs, overhauls, inspects, adjusts, installs, and tests aircraft hydraulic and In-flight Refueling (IFR) systems and components, including support equipment (SE). Related DoD Occupational Subgroup: 160200.","{""doc_id"": ""aircraft-hydraulic-systems-dc5805a472"", ""cem_code"": """", ""afsc_title"": ""AIRCRAFT HYDRAULIC SYSTEMS"", ""afsc_codes"": [""2A616"", ""2A636"", ""2A656"", ""2A676""], ""afsc_families"": [""2A6""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""1"", ""3"", ""5"", ""7""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
aircraft-electrical-and-environmental-systems-7f79721bbe:summary:S:b0baf12e,aircraft-electrical-and-environmental-systems-7f79721bbe,summary,,"[AIRCRAFT ELECTRICAL AND ENVIRONMENTAL SYSTEMS | Summary | Skills: 9] Performs and supervises aircraft electrical and environmental (E & E) functions and activities. Troubleshoots, inspects, removes, installs, repairs, modifies, overhauls, and operates integrated E & E systems, components, and associated support equipment. Related DoD Occupational Subgroup: 160200.","{""doc_id"": ""aircraft-electrical-and-environmental-systems-7f79721bbe"", ""cem_code"": """", ""afsc_title"": ""AIRCRAFT ELECTRICAL AND ENVIRONMENTAL SYSTEMS"", ""afsc_codes"": [""2A790""], ""afsc_families"": [""2A7""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""9""], ""skill_labels"": [""superintendent""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
aircraft-fabrication-f5c7506295:summary:S:7650ac6a,aircraft-fabrication-f5c7506295,summary,,"[AIRCRAFT FABRICATION | Summary | Skills: 1,3,5,7,9] Manages activities to accomplish aircraft structural maintenance, metals technology, and nondestructive inspection. Related DoD Occupational Subgroup: 170000.","{""doc_id"": ""aircraft-fabrication-f5c7506295"", ""cem_code"": """", ""afsc_title"": ""AIRCRAFT FABRICATION"", ""afsc_codes"": [""2A711"", ""2A731"", ""2A751"", ""2A771"", ""2A790""], ""afsc_families"": [""2A7""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""1"", ""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
aircraft-metals-technology-8f5e321b16:summary:S:11126002,aircraft-metals-technology-8f5e321b16,summary,,"[AIRCRAFT METALS TECHNOLOGY | Summary | Skills: 1,3,5,7] Designs, welds, heat treats, fabricates, and machines precision tools, components, and assemblies for aerospace weapon systems and related support equipment (SE). Related DoD Occupational Subgroup: 170000.","{""doc_id"": ""aircraft-metals-technology-8f5e321b16"", ""cem_code"": """", ""afsc_title"": ""AIRCRAFT METALS TECHNOLOGY"", ""afsc_codes"": [""2A712"", ""2A732"", ""2A752"", ""2A772""], ""afsc_families"": [""2A7""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""1"", ""3"", ""5"", ""7""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
nondestructive-inspection-82eb984d27:summary:S:0078a16d,nondestructive-inspection-82eb984d27,summary,,"[NONDESTRUCTIVE INSPECTION | Summary | Skills: 3,5,7] Inspects aerospace weapon systems components and support equipment for structural integrity using nondestructive inspection methods and performs fluid analysis. Related DoD Occupational Subgroup: 176000.","{""doc_id"": ""nondestructive-inspection-82eb984d27"", ""cem_code"": """", ""afsc_title"": ""NONDESTRUCTIVE INSPECTION"", ""afsc_codes"": [""2A733"", ""2A753"", ""2A773""], ""afsc_families"": [""2A7""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""3"", ""5"", ""7""], ""skill_labels"": [""apprentice"", ""journeyman"", ""craftsman""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
aircraft-structural-maintenance-3582024dc8:summary:S:65d1ba55,aircraft-structural-maintenance-3582024dc8,summary,,"[AIRCRAFT STRUCTURAL MAINTENANCE | Summary | Skills: 1,3,5,7] Designs, repairs, modifies, and fabricates aircraft, metal, plastic, composite, advanced composite, low observables (LO) coatings, and bonded structural parts and components. Evaluates, installs, removes, and repairs LO coatings. Applies corrosion preservative treatments to aircraft, missiles, and support equipment (SE). Related DoD Occupational Subgroup: 160300.","{""doc_id"": ""aircraft-structural-maintenance-3582024dc8"", ""cem_code"": """", ""afsc_title"": ""AIRCRAFT STRUCTURAL MAINTENANCE"", ""afsc_codes"": [""2A914*"", ""2A934*"", ""2A954*"", ""2A974*""], ""afsc_families"": [""2A9""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""1"", ""3"", ""5"", ""7""], ""skill_labels"": [""helper"", ""apprentice"", ""journeyman"", ""craftsman""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
heavy-aircraft-integrated-avionics-33838ec450:summary:S:4286b993,heavy-aircraft-integrated-avionics-33838ec450,summary,,"[HEAVY AIRCRAFT INTEGRATED AVIONICS | Summary | Skills: ] Analyzes malfunctions, inspects, removes, maintains, and installs integrated communication/navigation/mission systems, integrated instrument and flight control systems, radar surveillance and integrated avionics systems. Performs and supervises avionics maintenance and general aircraft servicing and handling. Related DoD Occupational Subgroup: 119800.","{""doc_id"": ""heavy-aircraft-integrated-avionics-33838ec450"", ""cem_code"": """", ""afsc_title"": ""HEAVY AIRCRAFT INTEGRATED AVIONICS"", ""afsc_codes"": [], ""afsc_families"": [], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [], ""skill_labels"": [], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
fuels-career-field-8d3efa7a68:summary:S:f2cbd9d4,fuels-career-field-8d3efa7a68,summary,,"[FUELS CAREER FIELD | Summary | Skills: 3,5,7,9] Responsible for the Air Force’s global petroleum and cryogenic product stocks. Executes quality analysis, controls, and remedies for all Class III Energy commodities. Operates, receives, stores, and issues petroleum, cryogenics, and alternative energy products using state of the art specialized fueling equipment, vehicles, storage facilities, hydrant systems, and other tactical support equipment. Fuels personnel demonstrate a high degree of skill in the forms of operational assessments, building tactical source solution plans, employ modernized fueling concepts, execute budgeting, bulk requisitioning, daily accounting, product receipt, inventory control, document sales to provide fuel and cryogenic logistical support. Provides oversight for the direct movement of petroleum and cryogenic while applying digital fluency concepts and modalities to connect CLIII capabilities to requirements by collecting, extracting, conducting feasibility analysis, and interpreting logistics data from information systems and plans to determine supportability and execution required to maintain peacetime and wartime inventory levels. Trained to support and provide power to every weapon system in the Air Force Arsenal. Conducts agile Fuels operations in austere conditions using night vision with aircraft engines running to ensure constant projection of lethal firepower for contested logistics environments. Fuels Airmen earn commercial industry equivalent certifications on petroleum standards, driving and uses training models to assure mission execution. Assess environmental protection, safety, compliance, and energy conservation. performs maintenance on all related equipment, facilities, vehicles, and testing tools used for Energy applications. Related DoD Occupational Subgroup: 182100","{""doc_id"": ""fuels-career-field-8d3efa7a68"", ""cem_code"": ""2F000"", ""afsc_title"": ""FUELS CAREER FIELD"", ""afsc_codes"": [""2F031"", ""2F051"", ""2F071"", ""2F091""], ""afsc_families"": [""2F0""], ""ref"": ""summary"", ""sent_index"": null, ""skill_digits"": [""3"", ""5"", ""7"", ""9""], ""skill_labels"": [""apprentice"", ""journeyman"", ""craftsman"", ""superintendent""], ""canonical_duty_id"": """", ""source_type"": ""summary""}"
